"Date_InitialTag","Transect","TransectNum","NewTagNum","Species","Date_DocumentedDisease","Date_DocumentedMortality","immune_y/n","check_condition_initials","Date","Condition","Percentage","check_condition_notes"
"6/24/19","CBC30N",1,"21","PAST","Healthy","8/1/24","y","x","122024","Not_visited",NA,NA
"6/24/19","CBC30N",1,"21","PAST","Healthy","8/1/24","y","x","062025",NA,NA,NA
"5/21/22","CBC30N",1,"22","OANN","12/2/22","Diseased","n","x","062019",NA,NA,NA
"5/21/22","CBC30N",1,"22","OANN","12/2/22","Diseased","n","x","052022","Healthy",NA,NA
"5/21/22","CBC30N",1,"22","OANN","12/2/22","Diseased","n","x","122022","Diseased",NA,NA
"5/21/22","CBC30N",1,"22","OANN","12/2/22","Diseased","n","x","092023","Diseased",NA,NA
"5/21/22","CBC30N",1,"22","OANN","12/2/22","Diseased","n","x","112023","Not_Visited",NA,NA
"5/21/22","CBC30N",1,"22","OANN","12/2/22","Diseased","n","x","122023","Not_Visited",NA,NA
"5/21/22","CBC30N",1,"22","OANN","12/2/22","Diseased","n","x","012024","Diseased",NA,NA
"5/21/22","CBC30N",1,"22","OANN","12/2/22","Diseased","n","x","022024","Not_Visited",NA,NA
"5/21/22","CBC30N",1,"22","OANN","12/2/22","Diseased","n","x","042024","CLP","95%",NA
"5/21/22","CBC30N",1,"22","OANN","12/2/22","Diseased","n","x","062024","Not_Visited",NA,NA
"5/21/22","CBC30N",1,"22","OANN","12/2/22","Diseased","n","x","082024","Not_Visited",NA,NA
"5/21/22","CBC30N",1,"22","OANN","12/2/22","Diseased","n","x","122024","Healthy",NA,NA
"5/21/22","CBC30N",1,"22","OANN","12/2/22","Diseased","n","x","062025","CLP","60%",NA
"5/21/22","CBC30N",1,"23","OANN","Healthy","Healthy","n","x","062019",NA,NA,NA
"5/21/22","CBC30N",1,"23","OANN","Healthy","Healthy","n","x","052022","DC","40%",NA
"5/21/22","CBC30N",1,"23","OANN","Healthy","Healthy","n","x","122022","Healthy",NA,NA
"5/21/22","CBC30N",1,"23","OANN","Healthy","Healthy","n","x","092023","CLB",NA,NA
"5/21/22","CBC30N",1,"23","OANN","Healthy","Healthy","n","x","112023","Not_Visited",NA,NA
"5/21/22","CBC30N",1,"23","OANN","Healthy","Healthy","n","x","122023","Not_Visited",NA,NA
"5/21/22","CBC30N",1,"23","OANN","Healthy","Healthy","n","x","012024","CLP","10%",NA
"5/21/22","CBC30N",1,"23","OANN","Healthy","Healthy","n","x","022024","Not_Visited",NA,NA
"5/21/22","CBC30N",1,"23","OANN","Healthy","Healthy","n","x","042024","CLP","10%",NA
"5/21/22","CBC30N",1,"23","OANN","Healthy","Healthy","n","x","062024","Not_Visited",NA,NA
"5/21/22","CBC30N",1,"23","OANN","Healthy","Healthy","n","x","082024","Not_Visited",NA,NA
"5/21/22","CBC30N",1,"23","OANN","Healthy","Healthy","n","x","122024","CLB","20%",NA
"5/21/22","CBC30N",1,"23","OANN","Healthy","Healthy","n","x","062025","Healthy",NA,NA
"6/24/19","CBC30N",1,"24","MCAV","Healthy","Healthy","y","x","062019","Healthy",NA,NA
"6/24/19","CBC30N",1,"24","MCAV","Healthy","Healthy","y","x","052022","Healthy",NA,NA
"6/24/19","CBC30N",1,"24","MCAV","Healthy","Healthy","y","x","122022","Healthy",NA,NA
"6/24/19","CBC30N",1,"24","MCAV","Healthy","Healthy","y","x","092023","CLP","10%",NA
"6/24/19","CBC30N",1,"24","MCAV","Healthy","Healthy","y","x","112023","CLP","100%",NA
"6/24/19","CBC30N",1,"24","MCAV","Healthy","Healthy","y","x","122023","Healthy",NA,NA
"6/24/19","CBC30N",1,"24","MCAV","Healthy","Healthy","y","x","012024","Healthy",NA,NA
"6/24/19","CBC30N",1,"24","MCAV","Healthy","Healthy","y","x","022024","Healthy",NA,NA
"6/24/19","CBC30N",1,"24","MCAV","Healthy","Healthy","y","x","042024","Healthy",NA,NA
"6/24/19","CBC30N",1,"24","MCAV","Healthy","Healthy","y","x","062024","Healthy",NA,NA
"6/24/19","CBC30N",1,"24","MCAV","Healthy","Healthy","y","x","082024","Healthy",NA,NA
"6/24/19","CBC30N",1,"24","MCAV","Healthy","Healthy","y","x","122024","Healthy",NA,NA
"6/24/19","CBC30N",1,"24","MCAV","Healthy","Healthy","y","x","062025","Healthy",NA,NA
"5/25/22","CBC30N",1,"25","OANN","Healthy","Healthy","y","x","062019",NA,NA,NA
"5/25/22","CBC30N",1,"25","OANN","Healthy","Healthy","y","x","052022","Healthy",NA,NA
"5/25/22","CBC30N",1,"25","OANN","Healthy","Healthy","y","x","122022","Healthy",NA,NA
"5/25/22","CBC30N",1,"25","OANN","Healthy","Healthy","y","x","092023","CLP","20%",NA
"5/25/22","CBC30N",1,"25","OANN","Healthy","Healthy","y","x","112023","CLB","10%",NA
"5/25/22","CBC30N",1,"25","OANN","Healthy","Healthy","y","x","122023","CLP","5%",NA
"5/25/22","CBC30N",1,"25","OANN","Healthy","Healthy","y","x","012024","Healthy",NA,NA
"5/25/22","CBC30N",1,"25","OANN","Healthy","Healthy","y","x","022024","Healthy",NA,NA
"5/25/22","CBC30N",1,"25","OANN","Healthy","Healthy","y","x","042024","Healthy","predation",NA
"5/25/22","CBC30N",1,"25","OANN","Healthy","Healthy","y","x","062024","Healthy",NA,NA
"5/25/22","CBC30N",1,"25","OANN","Healthy","Healthy","y","x","082024","CLP","5%",NA
"5/25/22","CBC30N",1,"25","OANN","Healthy","Healthy","y","x","122024","TL","5%",NA
"5/25/22","CBC30N",1,"25","OANN","Healthy","Healthy","y","x","062025","CLB","10%",NA
"5/25/22","CBC30N",1,"27","DLAB","12/2/22","Diseased","n","x","062019",NA,NA,NA
"5/25/22","CBC30N",1,"27","DLAB","12/2/22","Diseased","n","x","052022","Healthy",NA,NA
"5/25/22","CBC30N",1,"27","DLAB","12/2/22","Diseased","n","x","122022","Diseased",NA,NA
"5/25/22","CBC30N",1,"27","DLAB","12/2/22","Diseased","n","x","092023","Healthy",NA,NA
"5/25/22","CBC30N",1,"27","DLAB","12/2/22","Diseased","n","x","112023","Not_Visited",NA,NA
"5/25/22","CBC30N",1,"27","DLAB","12/2/22","Diseased","n","x","122023","Not_Visited",NA,NA
"5/25/22","CBC30N",1,"27","DLAB","12/2/22","Diseased","n","x","012024","Healthy",NA,NA
"5/25/22","CBC30N",1,"27","DLAB","12/2/22","Diseased","n","x","022024","Not_Visited",NA,NA
"5/25/22","CBC30N",1,"27","DLAB","12/2/22","Diseased","n","x","042024","Healthy",NA,NA
"5/25/22","CBC30N",1,"27","DLAB","12/2/22","Diseased","n","x","062024","Not_Visited",NA,NA
"5/25/22","CBC30N",1,"27","DLAB","12/2/22","Diseased","n","x","082024","Not_Visited",NA,NA
"5/25/22","CBC30N",1,"27","DLAB","12/2/22","Diseased","n","x","122024","Healthy",NA,NA
"5/25/22","CBC30N",1,"27","DLAB","12/2/22","Diseased","n","x","062025","Healthy",NA,NA
"5/25/22","CBC30N",1,"35","DLAB","Healthy","Healthy","n","x","062019",NA,NA,NA
"5/25/22","CBC30N",1,"35","DLAB","Healthy","Healthy","n","x","052022","Healthy",NA,NA
"5/25/22","CBC30N",1,"35","DLAB","Healthy","Healthy","n","x","122022","DC","2%",NA
"5/25/22","CBC30N",1,"35","DLAB","Healthy","Healthy","n","x","092023","CLP","90%",NA
"5/25/22","CBC30N",1,"35","DLAB","Healthy","Healthy","n","x","112023","Not_Visited",NA,NA
"5/25/22","CBC30N",1,"35","DLAB","Healthy","Healthy","n","x","122023","Not_Visited",NA,NA
"5/25/22","CBC30N",1,"35","DLAB","Healthy","Healthy","n","x","012024","CLP,DC","85%,20%",NA
"5/25/22","CBC30N",1,"35","DLAB","Healthy","Healthy","n","x","022024","Not_Visited",NA,NA
"5/25/22","CBC30N",1,"35","DLAB","Healthy","Healthy","n","x","042024","Healthy",NA,NA
"5/25/22","CBC30N",1,"35","DLAB","Healthy","Healthy","n","x","062024","Not_Visited",NA,NA
"5/25/22","CBC30N",1,"35","DLAB","Healthy","Healthy","n","x","082024","Not_Visited",NA,NA
"5/25/22","CBC30N",1,"35","DLAB","Healthy","Healthy","n","x","122024","CLP","90%",NA
"5/25/22","CBC30N",1,"35","DLAB","Healthy","Healthy","n","x","062025","Healthy",NA,NA
"6/21/19","CBC30N",1,"329","MCAV","Unknown","5/21/22","n","x","062019","Healthy",NA,NA
"6/21/19","CBC30N",1,"329","MCAV","Unknown","5/21/22","n","x","052022","Dead",NA,NA
"6/21/19","CBC30N",1,"329","MCAV","Unknown","5/21/22","n","x","122022","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"329","MCAV","Unknown","5/21/22","n","x","092023","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"329","MCAV","Unknown","5/21/22","n","x","112023","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"329","MCAV","Unknown","5/21/22","n","x","122023","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"329","MCAV","Unknown","5/21/22","n","x","012024","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"329","MCAV","Unknown","5/21/22","n","x","022024","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"329","MCAV","Unknown","5/21/22","n","x","042024","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"329","MCAV","Unknown","5/21/22","n","x","062024","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"329","MCAV","Unknown","5/21/22","n","x","082024","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"329","MCAV","Unknown","5/21/22","n","x","122024","Not_visited",NA,NA
"6/21/19","CBC30N",1,"329","MCAV","Unknown","5/21/22","n","x","062025",NA,NA,NA
"6/21/19","CBC30N",1,"333","MCAV","Unknown","5/21/22","n","x","062019","Healthy",NA,NA
"6/21/19","CBC30N",1,"333","MCAV","Unknown","5/21/22","n","x","052022","Dead",NA,NA
"6/21/19","CBC30N",1,"333","MCAV","Unknown","5/21/22","n","x","122022","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"333","MCAV","Unknown","5/21/22","n","x","092023","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"333","MCAV","Unknown","5/21/22","n","x","112023","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"333","MCAV","Unknown","5/21/22","n","x","122023","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"333","MCAV","Unknown","5/21/22","n","x","012024","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"333","MCAV","Unknown","5/21/22","n","x","022024","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"333","MCAV","Unknown","5/21/22","n","x","042024","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"333","MCAV","Unknown","5/21/22","n","x","062024","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"333","MCAV","Unknown","5/21/22","n","x","082024","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"333","MCAV","Unknown","5/21/22","n","x","122024","Not_visited",NA,NA
"6/21/19","CBC30N",1,"333","MCAV","Unknown","5/21/22","n","x","062025",NA,NA,NA
"6/21/19","CBC30N",1,"335","MMEA","Unknown","5/21/22","n","x","062019","Healthy",NA,NA
"6/21/19","CBC30N",1,"335","MMEA","Unknown","5/21/22","n","x","052022","Dead",NA,NA
"6/21/19","CBC30N",1,"335","MMEA","Unknown","5/21/22","n","x","122022","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"335","MMEA","Unknown","5/21/22","n","x","092023","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"335","MMEA","Unknown","5/21/22","n","x","112023","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"335","MMEA","Unknown","5/21/22","n","x","122023","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"335","MMEA","Unknown","5/21/22","n","x","012024","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"335","MMEA","Unknown","5/21/22","n","x","022024","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"335","MMEA","Unknown","5/21/22","n","x","042024","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"335","MMEA","Unknown","5/21/22","n","x","062024","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"335","MMEA","Unknown","5/21/22","n","x","082024","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"335","MMEA","Unknown","5/21/22","n","x","122024","Not_visited",NA,NA
"6/21/19","CBC30N",1,"335","MMEA","Unknown","5/21/22","n","x","062025",NA,NA,NA
"6/21/19","CBC30N",1,"342","MCAV","Unknown","5/21/22","n","x","062019","Healthy",NA,NA
"6/21/19","CBC30N",1,"342","MCAV","Unknown","5/21/22","n","x","052022","Dead",NA,NA
"6/21/19","CBC30N",1,"342","MCAV","Unknown","5/21/22","n","x","122022","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"342","MCAV","Unknown","5/21/22","n","x","092023","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"342","MCAV","Unknown","5/21/22","n","x","112023","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"342","MCAV","Unknown","5/21/22","n","x","122023","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"342","MCAV","Unknown","5/21/22","n","x","012024","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"342","MCAV","Unknown","5/21/22","n","x","022024","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"342","MCAV","Unknown","5/21/22","n","x","042024","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"342","MCAV","Unknown","5/21/22","n","x","062024","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"342","MCAV","Unknown","5/21/22","n","x","082024","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"342","MCAV","Unknown","5/21/22","n","x","122024","Not_visited",NA,NA
"6/21/19","CBC30N",1,"342","MCAV","Unknown","5/21/22","n","x","062025",NA,NA,NA
"6/21/19","CBC30N",1,"355","MCAV","Unknown","5/21/22","n","x","062019","Healthy",NA,NA
"6/21/19","CBC30N",1,"355","MCAV","Unknown","5/21/22","n","x","052022","Dead",NA,NA
"6/21/19","CBC30N",1,"355","MCAV","Unknown","5/21/22","n","x","122022","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"355","MCAV","Unknown","5/21/22","n","x","092023","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"355","MCAV","Unknown","5/21/22","n","x","112023","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"355","MCAV","Unknown","5/21/22","n","x","122023","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"355","MCAV","Unknown","5/21/22","n","x","012024","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"355","MCAV","Unknown","5/21/22","n","x","022024","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"355","MCAV","Unknown","5/21/22","n","x","042024","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"355","MCAV","Unknown","5/21/22","n","x","062024","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"355","MCAV","Unknown","5/21/22","n","x","082024","Not_Visited",NA,NA
"6/21/19","CBC30N",1,"355","MCAV","Unknown","5/21/22","n","x","122024","Not_visited",NA,NA
"6/21/19","CBC30N",1,"355","MCAV","Unknown","5/21/22","n","x","062025",NA,NA,NA
"6/24/19","CBC30N",1,"382","MMEA","Unknown","5/21/22","n","x","062019","Healthy",NA,NA
"6/24/19","CBC30N",1,"382","MMEA","Unknown","5/21/22","n","x","052022","Dead",NA,NA
"6/24/19","CBC30N",1,"382","MMEA","Unknown","5/21/22","n","x","122022","Not_Visited",NA,NA
"6/24/19","CBC30N",1,"382","MMEA","Unknown","5/21/22","n","x","092023","Not_Visited",NA,NA
"6/24/19","CBC30N",1,"382","MMEA","Unknown","5/21/22","n","x","112023","Not_Visited",NA,NA
"6/24/19","CBC30N",1,"382","MMEA","Unknown","5/21/22","n","x","122023","Not_Visited",NA,NA
"6/24/19","CBC30N",1,"382","MMEA","Unknown","5/21/22","n","x","012024","Not_Visited",NA,NA
"6/24/19","CBC30N",1,"382","MMEA","Unknown","5/21/22","n","x","022024","Not_Visited",NA,NA
"6/24/19","CBC30N",1,"382","MMEA","Unknown","5/21/22","n","x","042024","Not_Visited",NA,NA
"6/24/19","CBC30N",1,"382","MMEA","Unknown","5/21/22","n","x","062024","Not_Visited",NA,NA
"6/24/19","CBC30N",1,"382","MMEA","Unknown","5/21/22","n","x","082024","Not_Visited",NA,NA
"6/24/19","CBC30N",1,"382","MMEA","Unknown","5/21/22","n","x","122024","Not_visited",NA,NA
"6/24/19","CBC30N",1,"382","MMEA","Unknown","5/21/22","n","x","062025",NA,NA,NA
"10/15/19","CBC30N",1,"404","PSTR","Unknown","5/21/22","n","x","062019","Healthy",NA,NA
"10/15/19","CBC30N",1,"404","PSTR","Unknown","5/21/22","n","x","052022","Dead",NA,NA
"10/15/19","CBC30N",1,"404","PSTR","Unknown","5/21/22","n","x","122022","Not_Visited",NA,NA
"10/15/19","CBC30N",1,"404","PSTR","Unknown","5/21/22","n","x","092023","Not_Visited",NA,NA
"10/15/19","CBC30N",1,"404","PSTR","Unknown","5/21/22","n","x","112023","Not_Visited",NA,NA
"10/15/19","CBC30N",1,"404","PSTR","Unknown","5/21/22","n","x","122023","Not_Visited",NA,NA
"10/15/19","CBC30N",1,"404","PSTR","Unknown","5/21/22","n","x","012024","Not_Visited",NA,NA
"10/15/19","CBC30N",1,"404","PSTR","Unknown","5/21/22","n","x","022024","Not_Visited",NA,NA
"10/15/19","CBC30N",1,"404","PSTR","Unknown","5/21/22","n","x","042024","Not_Visited",NA,NA
"10/15/19","CBC30N",1,"404","PSTR","Unknown","5/21/22","n","x","062024","Not_Visited",NA,NA
"10/15/19","CBC30N",1,"404","PSTR","Unknown","5/21/22","n","x","082024","Not_Visited",NA,NA
"10/15/19","CBC30N",1,"404","PSTR","Unknown","5/21/22","n","x","122024","Not_visited",NA,NA
"10/15/19","CBC30N",1,"404","PSTR","Unknown","5/21/22","n","x","062025",NA,NA,NA
"10/15/19","CBC30N",1,"417","PSTR","Unknown","5/21/22","n","x","062019","Healthy",NA,NA
"10/15/19","CBC30N",1,"417","PSTR","Unknown","5/21/22","n","x","052022","Dead",NA,NA
"10/15/19","CBC30N",1,"417","PSTR","Unknown","5/21/22","n","x","122022","Dead",NA,NA
"10/15/19","CBC30N",1,"417","PSTR","Unknown","5/21/22","n","x","092023","Dead",NA,NA
"10/15/19","CBC30N",1,"417","PSTR","Unknown","5/21/22","n","x","112023","Dead",NA,NA
"10/15/19","CBC30N",1,"417","PSTR","Unknown","5/21/22","n","x","122023","Dead",NA,NA
"10/15/19","CBC30N",1,"417","PSTR","Unknown","5/21/22","n","x","012024","Dead",NA,NA
"10/15/19","CBC30N",1,"417","PSTR","Unknown","5/21/22","n","x","022024","Dead",NA,NA
"10/15/19","CBC30N",1,"417","PSTR","Unknown","5/21/22","n","x","042024","Dead",NA,NA
"10/15/19","CBC30N",1,"417","PSTR","Unknown","5/21/22","n","x","062024","Dead",NA,NA
"10/15/19","CBC30N",1,"417","PSTR","Unknown","5/21/22","n","x","082024","Not_Visited",NA,NA
"10/15/19","CBC30N",1,"417","PSTR","Unknown","5/21/22","n","x","122024","Not_visited",NA,NA
"10/15/19","CBC30N",1,"417","PSTR","Unknown","5/21/22","n","x","062025",NA,NA,NA
"10/15/19","CBC30N",1,"419","PSTR","Unknown","5/21/22","n","x","062019","Healthy",NA,NA
"10/15/19","CBC30N",1,"419","PSTR","Unknown","5/21/22","n","x","052022","Dead",NA,NA
"10/15/19","CBC30N",1,"419","PSTR","Unknown","5/21/22","n","x","122022","Not_Visited",NA,NA
"10/15/19","CBC30N",1,"419","PSTR","Unknown","5/21/22","n","x","092023","Not_Visited",NA,NA
"10/15/19","CBC30N",1,"419","PSTR","Unknown","5/21/22","n","x","112023","Not_Visited",NA,NA
"10/15/19","CBC30N",1,"419","PSTR","Unknown","5/21/22","n","x","122023","Not_Visited",NA,NA
"10/15/19","CBC30N",1,"419","PSTR","Unknown","5/21/22","n","x","012024","Not_Visited",NA,NA
"10/15/19","CBC30N",1,"419","PSTR","Unknown","5/21/22","n","x","022024","Not_Visited",NA,NA
"10/15/19","CBC30N",1,"419","PSTR","Unknown","5/21/22","n","x","042024","Not_Visited",NA,NA
"10/15/19","CBC30N",1,"419","PSTR","Unknown","5/21/22","n","x","062024","Not_Visited",NA,NA
"10/15/19","CBC30N",1,"419","PSTR","Unknown","5/21/22","n","x","082024","Not_Visited",NA,NA
"10/15/19","CBC30N",1,"419","PSTR","Unknown","5/21/22","n","x","122024","Not_visited",NA,NA
"10/15/19","CBC30N",1,"419","PSTR","Unknown","5/21/22","n","x","062025",NA,NA,NA
"10/15/19","CBC30N",1,"422","PSTR","Unknown","5/21/22","n","x","062019","Healthy",NA,NA
"10/15/19","CBC30N",1,"422","PSTR","Unknown","5/21/22","n","x","052022","Dead",NA,NA
"10/15/19","CBC30N",1,"422","PSTR","Unknown","5/21/22","n","x","122022","Not_Visited",NA,NA
"10/15/19","CBC30N",1,"422","PSTR","Unknown","5/21/22","n","x","092023","Not_Visited",NA,NA
"10/15/19","CBC30N",1,"422","PSTR","Unknown","5/21/22","n","x","112023","Not_Visited",NA,NA
"10/15/19","CBC30N",1,"422","PSTR","Unknown","5/21/22","n","x","122023","Not_Visited",NA,NA
"10/15/19","CBC30N",1,"422","PSTR","Unknown","5/21/22","n","x","012024","Not_Visited",NA,NA
"10/15/19","CBC30N",1,"422","PSTR","Unknown","5/21/22","n","x","022024","Not_Visited",NA,NA
"10/15/19","CBC30N",1,"422","PSTR","Unknown","5/21/22","n","x","042024","Not_Visited",NA,NA
"10/15/19","CBC30N",1,"422","PSTR","Unknown","5/21/22","n","x","062024","Not_Visited",NA,NA
"10/15/19","CBC30N",1,"422","PSTR","Unknown","5/21/22","n","x","082024","Not_Visited",NA,NA
"10/15/19","CBC30N",1,"422","PSTR","Unknown","5/21/22","n","x","122024","Not_visited",NA,NA
"10/15/19","CBC30N",1,"422","PSTR","Unknown","5/21/22","n","x","062025",NA,NA,NA
"12/5/22","SR30N",2,"28","PSTR","12/4/22","9/26/23","n","x","062019",NA,NA,NA
"12/5/22","SR30N",2,"28","PSTR","12/4/22","9/26/23","n","x","052022",NA,NA,NA
"12/5/22","SR30N",2,"28","PSTR","12/4/22","9/26/23","n","x","122022","Diseased",NA,NA
"12/5/22","SR30N",2,"28","PSTR","12/4/22","9/26/23","n","x","092023","Dead",NA,NA
"12/5/22","SR30N",2,"28","PSTR","12/4/22","9/26/23","n","x","112023","Not_Visited",NA,NA
"12/5/22","SR30N",2,"28","PSTR","12/4/22","9/26/23","n","x","122023","Not_Visited",NA,NA
"12/5/22","SR30N",2,"28","PSTR","12/4/22","9/26/23","n","x","012024","Not_Visited",NA,NA
"12/5/22","SR30N",2,"28","PSTR","12/4/22","9/26/23","n","x","022024","Not_Visited",NA,NA
"12/5/22","SR30N",2,"28","PSTR","12/4/22","9/26/23","n","x","042024","Not_Visited",NA,NA
"12/5/22","SR30N",2,"28","PSTR","12/4/22","9/26/23","n","x","062024","Not_Visited",NA,NA
"12/5/22","SR30N",2,"28","PSTR","12/4/22","9/26/23","n","x","082024","Not_Visited",NA,NA
"12/5/22","SR30N",2,"28","PSTR","12/4/22","9/26/23","n","x","122024","Not_visited",NA,NA
"12/5/22","SR30N",2,"28","PSTR","12/4/22","9/26/23","n","x","062025",NA,NA,NA
"12/5/22","SR30N",2,"29","OFAV","Healthy","Healthy","n","x","062019",NA,NA,NA
"12/5/22","SR30N",2,"29","OFAV","Healthy","Healthy","n","x","052022",NA,NA,NA
"12/5/22","SR30N",2,"29","OFAV","Healthy","Healthy","n","x","122022","Healthy",NA,NA
"12/5/22","SR30N",2,"29","OFAV","Healthy","Healthy","n","x","092023","CLP,CLB","10%,50%",NA
"12/5/22","SR30N",2,"29","OFAV","Healthy","Healthy","n","x","112023","Not_Visited",NA,NA
"12/5/22","SR30N",2,"29","OFAV","Healthy","Healthy","n","x","122023","Not_Visited",NA,NA
"12/5/22","SR30N",2,"29","OFAV","Healthy","Healthy","n","x","012024","Healthy",NA,NA
"12/5/22","SR30N",2,"29","OFAV","Healthy","Healthy","n","x","022024","Not_Visited",NA,NA
"12/5/22","SR30N",2,"29","OFAV","Healthy","Healthy","n","x","042024","Healthy",NA,NA
"12/5/22","SR30N",2,"29","OFAV","Healthy","Healthy","n","x","062024","Not_Visited",NA,NA
"12/5/22","SR30N",2,"29","OFAV","Healthy","Healthy","n","x","082024","Not_Visited",NA,NA
"12/5/22","SR30N",2,"29","OFAV","Healthy","Healthy","n","x","122024","Healthy",NA,NA
"12/5/22","SR30N",2,"29","OFAV","Healthy","Healthy","n","x","062025","Healthy",NA,NA
"12/5/22","SR30N",2,"30","OANN","12/4/22","Diseased","n","x","062019",NA,NA,NA
"12/5/22","SR30N",2,"30","OANN","12/4/22","Diseased","n","x","052022",NA,NA,NA
"12/5/22","SR30N",2,"30","OANN","12/4/22","Diseased","n","x","122022","Diseased",NA,NA
"12/5/22","SR30N",2,"30","OANN","12/4/22","Diseased","n","x","092023","CLP,CLB","10%,80%",NA
"12/5/22","SR30N",2,"30","OANN","12/4/22","Diseased","n","x","112023","Not_Visited",NA,NA
"12/5/22","SR30N",2,"30","OANN","12/4/22","Diseased","n","x","122023","Not_Visited",NA,NA
"12/5/22","SR30N",2,"30","OANN","12/4/22","Diseased","n","x","012024","CLP","75%",NA
"12/5/22","SR30N",2,"30","OANN","12/4/22","Diseased","n","x","022024","Not_Visited",NA,NA
